Batch,beneficiary,managedAmount,startTime,endTime,periods,revocable,releaseStartTime,vestingCliffTime
6,0xf10e8b371FA229E35E86b5a0328e1f5077B39026,125643.7,1684771200,1700672400,1,2,0,0
6,0x585A164f4710c85e9A3811c03eC7406AB62B5474,127985.9,1684771200,1700672400,1,2,0,0
6,0xe0091f59C5b9a3D2a6d48A78A67D4E313a95B730,53558.4,1684771200,1700672400,1,2,0,0
6,0x318B7b6D66908cebBC6D49021a3525EB566b5Ee3,82392.1,1684771200,1700672400,1,2,0,0
6,0x6f76e397Bb71f99F805EE6c63b47222c5D39b162,70451.15,1684771200,1700672400,1,2,0,0
6,0x5DFAA93d504C1BeBeEf4EF9e60827f13D4200485,120596,1684771200,1700672400,1,2,0,0
7,0x8b80Bb6E30c3325D894F8291c1EE3Bf12027eEF1,73960.6,1684771200,1700672400,1,2,0,0
7,0xfeef177E6168F9b7fd59e6C5b6c2d87FF398c6FD,51978.5,1684771200,1700672400,1,2,0,0
7,0x59c63172012ED4AB5611D76313B3bcf2Da5E6298,93705.22,1684771200,1700672400,1,2,0,0
7,0x6bEc0BCA2F15876f675f2C38958Ff986551e4db1,54120.5,1684771200,1700672400,1,2,0,0
7,0xD9308E0678a9Cf1D95BAA059C4E90766bC162810,124380.2,1684771200,1700672400,1,2,0,0
7,0x44cBfC9E75C64c0d1F780B724a6f76e9a61C20d0,136631.04,1684771200,1700672400,1,2,0,0
7,0xDE043AE6074df112638cdEE0b7959BF25557cC09,117008.5,1684771200,1700672400,1,2,0,0
7,0x51EfaE535bEdaCf6bDdDf858CD86Bc060B30f6FD,130608.8,1684771200,1700672400,1,2,0,0
7,0x7e5563Bf8b96E40b1Dbf4A31Dc2C8aF5E514c1bc,105597.1,1684771200,1700672400,1,2,0,0
7,0xE66C7ebab84ed1d016Ba5659c50b59ceEEFA81d9,124098.1,1684771200,1700672400,1,2,0,0
7,0x6469B304E6FcFD18cfF24FB358c4918D41ae837C,127446.55,1684771200,1700672400,1,2,0,0
7,0x15bc580cd242f1757891F50B9a2C70213E73b97f,60458.3,1684771200,1700672400,1,2,0,0
7,0x1819ebA4F13d2693756D38Acf8D3E9aAbBD8fdB5,21773.5,1684771200,1700672400,1,2,0,0
7,0x4e2186A8b6204058E0824013B6104f67024F5d70,68747.35,1684771200,1700672400,1,2,0,0
7,0x022fcB32644e83386e1d49F8cbF6708a0FaA4470,3549,1684771200,1700672400,1,2,0,0
7,0xe34eC53F180274087f0083abeEb691875f9F1305,118625.5,1684771200,1700672400,1,2,0,0
7,0xbdf1C7049075001B860252035f5A4B52b76c5e6a,123689.3,1684771200,1700672400,1,2,0,0
7,0xCb52305c31b0a196c79eb23f2F5Fb89b805a885c,138001.5,1684771200,1700672400,1,2,0,0
7,0x7306D27272628Cf33e08656273756A803b1046F8,9975,1684771200,1700672400,1,2,0,0
7,0x480a3dC95AbB275f1533555c708be44fEc72d608,95018.14,1684771200,1700672400,1,2,0,0
7,0x466ba322AAf64BFa0979D4180aF1815067742878,108823.4,1684771200,1700672400,1,2,0,0
7,0xd2ddb211Bca4445E334d69e0A1ecD318Bc49318B,116137,1684771200,1700672400,1,2,0,0
7,0x4589849D3E00d192556f4aAf3d9D2b4ed0DBDEf0,93434.6,1684771200,1700672400,1,2,0,0
7,0x77284E54A5f7C00e511D855B267e859842dDCCa9,123414.55,1684771200,1700672400,1,2,0,0
7,0x2dAb77D1B2C26Bd2eA2E3a64AB3abbFa05278906,17972.5,1684771200,1700672400,1,2,0,0
7,0xEeB22b8dA7FC62b546A98f7898f868b52590e251,61421.5,1684771200,1700672400,1,2,0,0
7,0x65B0d99D2D3bc6bFBfccFc4a17DCD77c1EB8d5D6,107896.95,1684771200,1700672400,1,2,0,0
7,0xF7fCCdFafD0f9f42d9606951B893a3AbAd4Cc959,119410.9,1684771200,1700672400,1,2,0,0
7,0x7AEf3d7BaFFF84eDadc678892AcDfd767d8C9041,90440.35,1684771200,1700672400,1,2,0,0
7,0x55a4a7f4F0095034C5135aF53Ab1d9dacC410f32,138056.8,1684771200,1700672400,1,2,0,0
7,0x3a13ADc4b102f20d920D902e735C951560579523,117415.9,1684771200,1700672400,1,2,0,0
7,0x4207df52F7fF229364899b21E9C4AD36D3D42981,71504.65,1684771200,1700672400,1,2,0,0
7,0x2F6b5d4C297552418449b23F088A12d82a2670f8,71285.2,1684771200,1700672400,1,2,0,0
7,0x20E926a654B7B2B97e7503d0f31c09c12ae1011A,133061.6,1684771200,1700672400,1,2,0,0
7,0x1f90ACb4Cdb238858C7347c9FbD8A1C44cAA7928,127341.2,1684771200,1700672400,1,2,0,0
7,0x0e3201bc8b904b36269eF61632B005EA53d10591,3549,1684771200,1700672400,1,2,0,0
7,0x40BAA42FFdDE33c400A7f1279A9327721Bd40a48,77887.6,1684771200,1700672400,1,2,0,0
7,0x4096B3426b98DF0675a05d045badbFBB7c6f6A75,125697.25,1684771200,1700672400,1,2,0,0
7,0x40491850d7F60E898164D3530389f48A69b6EdBD,89665.45,1684771200,1700672400,1,2,0,0
7,0xd6e9d9CF96C6BeC0Ac88eE00202aebDbd1fa3432,1774.5,1684771200,1700672400,1,2,0,0
7,0xFA5D456a91d9Ce59d3a11907b1aCdf15F1aAF707,112387.8,1684771200,1700672400,1,2,0,0
7,0x3e1536Fc83cD5bed83A521A26034fF3E59c6A7c4,104874.7,1684771200,1700672400,1,2,0,0
8,0x398bc98509CFc8Dd629607e51a29B4F844E5F90c,133457.8,1684771200,1700672400,1,2,0,0
8,0x068Cb87542736B049872B4Ef9ed7Ac9d07F31b41,28736.75,1684771200,1700672400,1,2,0,0
8,0x35F680599667bc92feF799C4B5Fc852e669929ad,118054.3,1684771200,1700672400,1,2,0,0
8,0x8F9c391B76CCdEd2106B4aF6fF9955a8653AAd8d,139102.6,1684771200,1700672400,1,2,0,0
8,0x345AB555BC92f046a0E20b2b5db884658e2824eA,120615.25,1684771200,1700672400,1,2,0,0
8,0x2ebEfb55CdA8c4c8171ddDf933E4c371086d7e89,48701.8,1684771200,1700672400,1,2,0,0
8,0x11a40C7E726e9b0a36762fF6C828dFA8505b51F1,117370.75,1684771200,1700672400,1,2,0,0
8,0x33AE029Da1e5654Ea5a13558f431D7E242ab6C88,105967.4,1684771200,1700672400,1,2,0,0
8,0x337b9A57187D7C80A7BA8F773512403a0EDcc14B,124705.35,1684771200,1700672400,1,2,0,0
8,0x0804389eD266B9Aa8c0D40831a5e7930d2180F7c,115936.45,1684771200,1700672400,1,2,0,0
8,0x787309A673ae0800BcD072DA7F258AdEFa3DEE65,42128.8,1684771200,1700672400,1,2,0,0
8,0x59bb0EaB47834e814AE8E3718B59E4A275a2F33b,127311.1,1684771200,1700672400,1,2,0,0
8,0x2F436140F505961cb63c8D327a7B281fC6000000,101951.85,1684771200,1700672400,1,2,0,0
8,0x9ee6999aeB0B38ec64029b19234b6E0b694B8931,118720,1684771200,1700672400,1,2,0,0
8,0x7cFad1Da21Ba2C1F256E67339300a2ec1b805EED,122822.35,1684771200,1700672400,1,2,0,0
8,0x29ED191612485ED6c73144dD14DBFab5BF96e4Ff,113704.15,1684771200,1700672400,1,2,0,0
8,0x29Ea3B83bAE44E774dcf4181dbE1D5687cF2775e,82740.7,1684771200,1700672400,1,2,0,0
8,0x006661814499FE0779FF46ee5d9d40A2c74eFA78,127909.6,1684771200,1700672400,1,2,0,0
8,0xBE211C00d18eBd99E1d0250114D460929658Fe34,115121.65,1684771200,1700672400,1,2,0,0
8,0x14e8C9537e9aE5197f87cBf93998EbE8CDC74759,149271.5,1684771200,1700672400,1,2,0,0
8,0x87d3Bcdbe54F3C3A65266E88B5C084110896C472,105944.65,1684771200,1700672400,1,2,0,0
8,0x69c9269220e7BC51C5128c2201DeaA7C700293cB,9782.5,1684771200,1700672400,1,2,0,0
8,0x01AD6182055DaEa73b5Bb4CD20d9b37DC53982BD,85440.95,1684771200,1700672400,1,2,0,0
8,0xad12d1F645b2dEd57285b569d4A1aC6Fc09BE3C2,106022.35,1684771200,1700672400,1,2,0,0
8,0xd8B6F241Cd5B05bcA24256B39a096b684572AC3F,109275.25,1684771200,1700672400,1,2,0,0
8,0x22923ceFE47eabE4CDEaC25410d6f4C0E6627dd0,82978.35,1684771200,1700672400,1,2,0,0
8,0x223260f3Ca014AdC40C98d50D5C4178657D53E26,185852.45,1684771200,1700672400,1,2,0,0
8,0xeE22EE448a3A2b6B8F01A45da1476E2d01e24F3a,14878.5,1684771200,1700672400,1,2,0,0
8,0x0d09C8413EF6fb0354964800882F5d26D8D140e5,148533.7,1684771200,1700672400,1,2,0,0
8,0x1eA4a8816817Ffaf9753e38B23e93DFa7A97b9a5,82447.54,1684771200,1700672400,1,2,0,0
8,0x1e6b5EBdd97aD37644B0D8E11AD55c48e6C38B43,129731.7,1684771200,1700672400,1,2,0,0
8,0xE70228CF30f716Fee32a62Ab6Ff7cc4FC9d3E2C7,124142.2,1684771200,1700672400,1,2,0,0
8,0xdC96BCC0940170E346fC80DbBBA7e5102AffDF28,126285.25,1684771200,1700672400,1,2,0,0
8,0xcC417f36EA07c10aa6aeb177a0F0330DE3e3f9F1,111969.55,1684771200,1700672400,1,2,0,0
8,0x1bAaf7076CF938cA7a511d97F1D903ae14255A0f,94867.08,1684771200,1700672400,1,2,0,0
8,0x15e9FbE0b4B4DAFF67414B4fACd362C584D1FaE2,90210.75,1684771200,1700672400,1,2,0,0
8,0xDEB712dB301285ed483Ef9e02DD08a1980F273f1,108192,1684771200,1700672400,1,2,0,0
8,0x5BF78501d19039beB9De0B31FcD79B44ff90b986,138332.81,1684771200,1700672400,1,2,0,0
8,0x42acb8367827edCF9B4744738DFaB08B964357F6,80804.5,1684771200,1700672400,1,2,0,0
8,0x8bFaE33bfb4366Ade0141E8bf819576421935bb5,53468.1,1684771200,1700672400,1,2,0,0
8,0x19330BDc3DD4AbF7Fd4268904EcF317154d5bD69,98052.5,1684771200,1700672400,1,2,0,0
8,0x4ae1A168fea7E6f63b7A64a7b751A9Ee6913B504,112959.7,1684771200,1700672400,1,2,0,0
9,0xC357236Ed6f97F3810127A345E084ba1f06aBAAf,61068,1684771200,1700672400,1,2,0,0
9,0x16E6722be866B664756e8Ba1f31c9Cb2B3EF4829,119694.4,1684771200,1700672400,1,2,0,0
9,0xFDeA75bA02D3010E0353C53DB4730ebB762131c0,76520.5,1684771200,1700672400,1,2,0,0
9,0x15c0268A7d64fF0Bfe88C23eAF715b29fb4f10E1,120920.8,1684771200,1700672400,1,2,0,0
9,0x0eF194b27585A1A89Db9C786839adaD4e11483C1,117918.85,1684771200,1700672400,1,2,0,0
9,0x10a814C8ecB36D0673EC30c00f1B262d58959655,21362.6,1684771200,1700672400,1,2,0,0
9,0xdAB8dBF4aF7b59196Cf43E615DF44Fc349e532bD,60028.5,1684771200,1700672400,1,2,0,0
9,0x0f02253f52dCc313d77b0e78C44e4d9a3503b50c,9646,1684771200,1700672400,1,2,0,0
9,0xCfCaa57EB940927838292D0C458a0B7caDdD3e47,7052.5,1684771200,1700672400,1,2,0,0
9,0x899484de61E74dffe1dE9Ff448f5De6d74189622,124155.85,1684771200,1700672400,1,2,0,0
9,0x0e12cF649E6d1FBBd5C6B1eb9AA834Ac7833F3D4,103937.4,1684771200,1700672400,1,2,0,0
9,0x644ACB33c49f420a2411cA02f1345410fF44A0ae,120530.2,1684771200,1700672400,1,2,0,0
9,0x0D9457b7d0210aCE8599959842220f5cA90DD02c,133917,1684771200,1700672400,1,2,0,0
9,0x0D129C4844a55D8227309F0567ED653A77bb27F8,37019.71,1684771200,1700672400,1,2,0,0
9,0x2CA928CF27277413f6d073B3a5C57eb701C99755,70440.3,1684771200,1700672400,1,2,0,0
9,0xA086e069FFdB2344A74838C5060DF9aAC37656A9,102060.7,1684771200,1700672400,1,2,0,0
9,0x70488CcB62C70Ee85C23DaDf8eb626cFc2B83e79,131251.75,1684771200,1700672400,1,2,0,0
9,0x09dc2843357FbdBEa7695813872c309bD611b560,94879.05,1684771200,1700672400,1,2,0,0
9,0x098D3B9D61DE50bD85059969D1b302047D0aC73a,11287.5,1684771200,1700672400,1,2,0,0
9,0xc68769ed177d31e5fc7ebE0834f1C4E8EF9A3aC7,56473.2,1684771200,1700672400,1,2,0,0
9,0x044eC2C6C6dd9CeAaAd223a2551395ec223A9997,83811.35,1684771200,1700672400,1,2,0,0
9,0x02F3FE5E132a7C054377E99e58a9c09b11770784,102425.4,1684771200,1700672400,1,2,0,0
9,0x02f2Bda0308b0480A4e693500A84C168Bc17Cc51,115669.54,1684771200,1700672400,1,2,0,0
9,0xcC767cC3BcD4226e7Cf94AdAC1b23243aB46f18D,29211,1684771200,1700672400,1,2,0,0
9,0x654cd96DE7402EA5099bd1196c41e73c38327bae,134039.15,1684771200,1700672400,1,2,0,0
9,0x0296c913025bd23172eF111a71bf3a941f1D6442,106428,1684771200,1700672400,1,2,0,0
9,0x0290711FC23E77dd53CC07b68142f86b36009B01,57128.4,1684771200,1700672400,1,2,0,0
9,0xa8Dd3808A55216F4aE13a725f0F2EdBC13A0Eb2d,98380.1,1684771200,1700672400,1,2,0,0
9,0x0d42D855554eA53592506Cc53ab8DF50DCA2B8C9,52985.1,1684771200,1700672400,1,2,0,0
9,0x667D94f38ec8fCfeF070BeFCCd3D8125F63F7526,83902,1684771200,1700672400,1,2,0,0
9,0x23aBFf7915235166Ac324F09Fa1d9d90B53702D6,109753,1684771200,1700672400,1,2,0,0
9,0x472f0249938feEAdd3a923c98b5bB6580EE0b6cd,136129,1684771200,1700672400,1,2,0,0
9,0x81DA405A765dFE0b36a0D00F06A381e274f2FF9f,35053.9,1684771200,1700672400,1,2,0,0
9,0xcA4ABCb510584695E834BcDE5E1E6401465443E4,8778,1684771200,1700672400,1,2,0,0
9,0x02D1d34c0338fA53661A1EFe3c3Db5E4C3bE38e4,38613.75,1684771200,1700672400,1,2,0,0
9,0x20596D350BcC01c997082455F02139Bd29C53eD4,25428.9,1684771200,1700672400,1,2,0,0
9,0x9373b8982D06b9B959E19845D5121Dbe85bFa407,31345.65,1684771200,1700672400,1,2,0,0
9,0x4faf0D5152C3f5895C3Fe2dEF82849b1Cc6141aB,23528.4,1684771200,1700672400,1,2,0,0
9,0x4D0bb3Adc65C58ca44844DAd6B7219f68595bB32,23405.55,1684771200,1700672400,1,2,0,0
9,0xD8db050016ac01B47e430ECC568A16919853dF54,21727.65,1684771200,1700672400,1,2,0,0
9,0x9794cb4414Edf677DF71d1d323f6821cB0fd64AC,15050.7,1684771200,1700672400,1,2,0,0
9,0x2F6bc580413bB7FD590BA992dC33F3F3E9FBc080,40011.3,1684771200,1700672400,1,2,0,0
10,0xd4053424bE3E5EF26da0Fd05Da41B5d903fC9394,29253,1684771200,1700672400,1,2,0,0
10,0x4b0603A10d6e218A75bc78C811EC589e37C7a444,14087.15,1684771200,1700672400,1,2,0,0
10,0xE6d1ef4059E5b2734a33f47A733833781a32Fd99,23651.25,1684771200,1700672400,1,2,0,0
10,0x5171F69332764105C4440BB10D18b8b804EA8c09,19370.05,1684771200,1700672400,1,2,0,0
10,0x68728b5c846CB24b6071e9fd1c3422d448E4f87D,20733.3,1684771200,1700672400,1,2,0,0
10,0x10Ace979CD91cBdFD6c5B35d788F560Ab6ff7377,37350.6,1684771200,1700672400,1,2,0,0
10,0xBD8A673B1F8Edcd3494B7734a1b182fD8a0779fB,27828.5,1684771200,1700672400,1,2,0,0
10,0xE81D5228Af421C6A307c1337b49F16B7CaA7fFAc,21236.25,1684771200,1700672400,1,2,0,0
10,0x8a529985Af430dA53A9a55476893525AA3Cf91A0,27149.15,1684771200,1700672400,1,2,0,0
10,0xf5Aed0afB716C73c8d0Bac1764BB575AC7d110FA,3880.1,1684771200,1700672400,1,2,0,0
10,0x42043217fe07149e5C46FCd3CD8E5b098FA49bE1,6734.7,1684771200,1700672400,1,2,0,0
10,0xB8C8D5Ca07C82e7E4c73f0cE93E2a7dD08956cb2,4630.5,1684771200,1700672400,1,2,0,0
10,0xA45d952415bFB965A34835364b45b0A1Cc1F29fB,7709.8,1684771200,1700672400,1,2,0,0
10,0x6edB12a33d550613BAa04A2408C58f9562F6C5E2,29011.15,1684771200,1700672400,1,2,0,0
10,0xaB270504787Da2A3543fcdf187DDCA5857Ac740D,25920.3,1684771200,1700672400,1,2,0,0
10,0x097FA8ABe56d69F95a8Fa9E2c6629275a4767Dcc,13637.4,1684771200,1700672400,1,2,0,0
10,0x0c8f3E3912F35a59ffddc9Ff1ABB8FafC89b29de,5621.7,1684771200,1700672400,1,2,0,0
10,0x298523fAA843CA40e83b7934170ca874a4FA1b04,15420.51,1684771200,1700672400,1,2,0,0
10,0x6232ec3F402102448D6712d51cFC19c7892A2424,15002.4,1684771200,1700672400,1,2,0,0
10,0x9BD48e08E3444B30113812acd52458b35C33803A,21945,1684771200,1700672400,1,2,0,0
10,0xa1e5E3C161Bceb944b655364a6848F47c6e93b56,15918,1684771200,1700672400,1,2,0,0
10,0xE0753F0cAF24DE3be0c86ab6044cd16EAE50c7f7,41052.9,1684771200,1700672400,1,2,0,0
10,0x349D39812A43D900349e8Cf8685cB18e9feb15b2,47560.8,1684771200,1700672400,1,2,0,0
10,0xDF8acAF0aC49f509AC08E1c661a7099480c990cA,4368,1684771200,1700672400,1,2,0,0
10,0x7453019b806919563EaC33870Fe5f8e5154fdF38,6006,1684771200,1700672400,1,2,0,0
10,0x876b074d21C808889DA18ab0F901EaD76a3D28Ae,1829.1,1684771200,1700672400,1,2,0,0
10,0x1b7ed0a1cEAe4819DE47D1b1e6Aff41327B45aeA,6552,1684771200,1700672400,1,2,0,0
10,0x92668bA72601aAe3FEf3A7aAe425489780ECDce2,8326.5,1684771200,1700672400,1,2,0,0
10,0x3eE2A011a6828d37a3c85062395D15c6484018b4,2730,1684771200,1700672400,1,2,0,0
10,0x39491f9dB94379AD5F258A7134296e21CF686631,273,1684771200,1700672400,1,2,0,0
10,0x51A51b84e9f48949589945e3fB6B97216e55a683,12831,1684771200,1700672400,1,2,0,0
10,0x0c77C848FEbD7CEe88B89E89975a5C45Eaf540dF,3003,1684771200,1700672400,1,2,0,0
10,0xc075cB4DbBC64983B8c0aA90A0C09e9cEB21f692,6006,1684771200,1700672400,1,2,0,0
10,0x250302de8C3A0443dffC8E25F5D5d276FF5CDE7f,3276,1684771200,1700672400,1,2,0,0
10,0x45BF6DAe3B1126fEf37a94E3806f5942DeFD6B77,10237.5,1684771200,1700672400,1,2,0,0
10,0x2D356311e835a40E59e3555Bd387f511Dcd67306,7098,1684771200,1700672400,1,2,0,0
10,0xcf6B3f0e803054F03c4FAa5434C2499B49167D5C,6552,1684771200,1700672400,1,2,0,0
10,0x7b06C5321aceC9F83F82c922a56924d603918112,8872.5,1684771200,1700672400,1,2,0,0
10,0x88b87f33ea057fAA7a706d3b29110405460f2928,5596.5,1684771200,1700672400,1,2,0,0
10,0xdF4E2Fe75748200bB6ed1DF171f08000249bb690,2730,1684771200,1700672400,1,2,0,0
10,0xe868bE65C50b61E81A3fC5cB5A7916090B05eb2A,6552,1684771200,1700672400,1,2,0,0
10,0x7378bC4eb1598B131355c7Ba363392848Eb9F333,1774.5,1684771200,1700672400,1,2,0,0
11,0x80F09FC25A07e367Cbe7DFcF41d2aC9705a1802b,2254.98,1684771200,1700672400,1,2,0,0
11,0x1E3148fFe875A1949437A6cEfC55E915bca99218,10237.5,1684771200,1700672400,1,2,0,0
11,0xDB7D1C96FCfFd3381E6a8b9F36aCB7AC76Ba1c42,7098,1684771200,1700672400,1,2,0,0
11,0x780949657226aC92dB302741EfACc6115bEe84ee,2866.5,1684771200,1700672400,1,2,0,0
11,0x7Cbf87929483EA1d339426Bd6325e150CDC935AD,3549,1684771200,1700672400,1,2,0,0
11,0xb16Ee2A981Cce4c4c075b2Bd9406d5074dA02727,2730,1684771200,1700672400,1,2,0,0
