beneficiary,managedAmount,startTime,endTime,periods,revocable,releaseStartTime,vestingCliffTime
0x8E80fC7b0e9Ec0b8934350B35903388db9030096,142889.6,1684771200,1700672400,1,2,0,0
0x8E6e4fC81Acb9cC43fb9de081cB213c1B82502Ce,26455.1,1684771200,1700672400,1,2,0,0
0x0De60f09C29E35C0E6Cab9060377E56cCC7A5E66,2959.32,1684771200,1700672400,1,2,0,0
0x081076bc1B250650F009bf802425eC4979569a59,119350.84,1684771200,1700672400,1,2,0,0
0x2559fb686aa1b9d070e43337a7db2DB275FEC582,0,1684771200,1700672400,1,2,0,0
0x9341D2cC2101787eCdf4d94C560D55d0e2720633,94467.8,1684771200,1700672400,1,2,0,0
0x8B0A7643F7A880Cb635A5Ed1AD96817C6eb39800,11454.8,1684771200,1700672400,1,2,0,0
0xc55E417aB6216c8d6CA2EC3cFd6C76bA40D24930,10891.3,1684771200,1700672400,1,2,0,0
0x8aC0E148492475574211C949866d0D85489F45B6,126308.7,1684771200,1700672400,1,2,0,0
0x8a9521d7B8e0c2DebC9764AaFaF51741b7829ecA,63011.55,1684771200,1700672400,1,2,0,0
0x934AA1913245B39d2bC3c50AF7D839F3c3a9952B,77928.2,1684771200,1700672400,1,2,0,0
0x9ca5cAD58cEb4B57fB7A5FfbE1e51D5a99FA5226,2730,1684771200,1700672400,1,2,0,0
0xC1b9d1e1aC7AAd95842Af30084b1e74Ad5DEEE74,138285.7,1684771200,1700672400,1,2,0,0
0x09efd0d038dab6aDf8436118DBD51b117B50d4F3,140033.25,1684771200,1700672400,1,2,0,0
0xe7DB0D2384587956ef9d47304E96236022cCE3Af,61882.1,1684771200,1700672400,1,2,0,0
0xFa041a74Ab4e7b4aD5b1f067C49058f592A2CE40,127318.45,1684771200,1700672400,1,2,0,0
0x87CE3029Ec54CD4232240a788Cf07ad910886C99,84467.6,1684771200,1700672400,1,2,0,0
0x3a62E8bd030c0C5cB83ea680cabE30023dd13ECC,85382.5,1684771200,1700672400,1,2,0,0
0x326cB2a2510F1d9d7E454EAA950F9526D95806b8,50442,1684771200,1700672400,1,2,0,0
0x8344016c249c05eCea4b6BD59A7B92724614FF94,144229.75,1684771200,1700672400,1,2,0,0
0x821318d8fEe7bc30b170716DdF6C04774ADa156A,154066.15,1684771200,1700672400,1,2,0,0
0xCA278cB118eb29F97BA640eBF5D0E9e405c4f849,109282.6,1684771200,1700672400,1,2,0,0
0x0e9Bc802Db793f7e0Ad5CC1fe107a66cC1026a58,45383.1,1684771200,1700672400,1,2,0,0
0x09ccaA023d2B2dAF3C23273ABDdE64ceC3a01781,101151.12,1684771200,1700672400,1,2,0,0
0x5389E53cF0c5582abB07F2E9e362D5f641456439,132069.7,1684771200,1700672400,1,2,0,0
0x809D1F262Dc5d871Eb156747BC957962993909F5,128815.75,1684771200,1700672400,1,2,0,0
0x80451B373f865F8143Ee6A75445228c6c097aE7e,77419.09,1684771200,1700672400,1,2,0,0
0xFB9A97817E3dc08c07bc50D2bAF80EAD28B44626,95984.7,1684771200,1700672400,1,2,0,0
0x3a5d9e242B7eF824C60F24Ac23DAa68859964543,3472.56,1684771200,1700672400,1,2,0,0
0x7f848049a1AE0570A03979489AdC1e035C7e557c,78296.05,1684771200,1700672400,1,2,0,0
0x7F3F7B7D70B510A885296f28568777CDAde8C5e6,57337,1684771200,1700672400,1,2,0,0
0xbFd5af9E2e50dcFeE8b80124Fd49EcB201e56a41,83100.5,1684771200,1700672400,1,2,0,0
0x920A9bDEfeC0AC9C97678C2178bF19430fA68e46,121339.75,1684771200,1700672400,1,2,0,0
0x7e5B67023c2Ce0Ab8Be438e9Ec6e36ceCD7cC573,53022.9,1684771200,1700672400,1,2,0,0
0x16faa6e97AeC501Eb03D692eb5751e37519cDBb3,89390,1684771200,1700672400,1,2,0,0
0x55F6d8f137eD4DCFe3369dceF69C8cE7D52149B9,101226.3,1684771200,1700672400,1,2,0,0
0xCB05D22e54Ea48Eacc744B3CBb90f9b81C6845d5,102251.8,1684771200,1700672400,1,2,0,0
0x7928d16De9A11BB1e9c7EbED00b65c44c96A5f86,103695.55,1684771200,1700672400,1,2,0,0
