beneficiary,managedAmount,startTime,endTime,periods,revocable,releaseStartTime,vestingCliffTime
0xad12d1F645b2dEd57285b569d4A1aC6Fc09BE3C2,106022.35,1684771200,1700672400,1,2,0,0
0xd8B6F241Cd5B05bcA24256B39a096b684572AC3F,109275.25,1684771200,1700672400,1,2,0,0
0x22923ceFE47eabE4CDEaC25410d6f4C0E6627dd0,82978.35,1684771200,1700672400,1,2,0,0
0x223260f3Ca014AdC40C98d50D5C4178657D53E26,185852.45,1684771200,1700672400,1,2,0,0
0xeE22EE448a3A2b6B8F01A45da1476E2d01e24F3a,14878.5,1684771200,1700672400,1,2,0,0
0x0d09C8413EF6fb0354964800882F5d26D8D140e5,148533.7,1684771200,1700672400,1,2,0,0
0x1eA4a8816817Ffaf9753e38B23e93DFa7A97b9a5,82447.54,1684771200,1700672400,1,2,0,0
0x1e6b5EBdd97aD37644B0D8E11AD55c48e6C38B43,129731.7,1684771200,1700672400,1,2,0,0
0xE70228CF30f716Fee32a62Ab6Ff7cc4FC9d3E2C7,124142.2,1684771200,1700672400,1,2,0,0
0xdC96BCC0940170E346fC80DbBBA7e5102AffDF28,126285.25,1684771200,1700672400,1,2,0,0
0xcC417f36EA07c10aa6aeb177a0F0330DE3e3f9F1,111969.55,1684771200,1700672400,1,2,0,0
0x1bAaf7076CF938cA7a511d97F1D903ae14255A0f,94867.08,1684771200,1700672400,1,2,0,0
0x15e9FbE0b4B4DAFF67414B4fACd362C584D1FaE2,90210.75,1684771200,1700672400,1,2,0,0
0xDEB712dB301285ed483Ef9e02DD08a1980F273f1,108192,1684771200,1700672400,1,2,0,0
0x5BF78501d19039beB9De0B31FcD79B44ff90b986,138332.81,1684771200,1700672400,1,2,0,0
0x42acb8367827edCF9B4744738DFaB08B964357F6,80804.5,1684771200,1700672400,1,2,0,0
0x8bFaE33bfb4366Ade0141E8bf819576421935bb5,53468.1,1684771200,1700672400,1,2,0,0
0x19330BDc3DD4AbF7Fd4268904EcF317154d5bD69,98052.5,1684771200,1700672400,1,2,0,0
0x4ae1A168fea7E6f63b7A64a7b751A9Ee6913B504,112959.7,1684771200,1700672400,1,2,0,0
0xC357236Ed6f97F3810127A345E084ba1f06aBAAf,61068,1684771200,1700672400,1,2,0,0
0x16E6722be866B664756e8Ba1f31c9Cb2B3EF4829,119694.4,1684771200,1700672400,1,2,0,0
0xFDeA75bA02D3010E0353C53DB4730ebB762131c0,76520.5,1684771200,1700672400,1,2,0,0
0x15c0268A7d64fF0Bfe88C23eAF715b29fb4f10E1,120920.8,1684771200,1700672400,1,2,0,0
0x0eF194b27585A1A89Db9C786839adaD4e11483C1,117918.85,1684771200,1700672400,1,2,0,0
0x10a814C8ecB36D0673EC30c00f1B262d58959655,21362.6,1684771200,1700672400,1,2,0,0
0xdAB8dBF4aF7b59196Cf43E615DF44Fc349e532bD,60028.5,1684771200,1700672400,1,2,0,0
0x0f02253f52dCc313d77b0e78C44e4d9a3503b50c,9646,1684771200,1700672400,1,2,0,0
0xCfCaa57EB940927838292D0C458a0B7caDdD3e47,7052.5,1684771200,1700672400,1,2,0,0
0x899484de61E74dffe1dE9Ff448f5De6d74189622,124155.85,1684771200,1700672400,1,2,0,0
0x0e12cF649E6d1FBBd5C6B1eb9AA834Ac7833F3D4,103937.4,1684771200,1700672400,1,2,0,0
0x644ACB33c49f420a2411cA02f1345410fF44A0ae,120530.2,1684771200,1700672400,1,2,0,0
0x0D9457b7d0210aCE8599959842220f5cA90DD02c,133917,1684771200,1700672400,1,2,0,0
0x0D129C4844a55D8227309F0567ED653A77bb27F8,37019.71,1684771200,1700672400,1,2,0,0
0x2CA928CF27277413f6d073B3a5C57eb701C99755,70440.3,1684771200,1700672400,1,2,0,0
0xA086e069FFdB2344A74838C5060DF9aAC37656A9,102060.7,1684771200,1700672400,1,2,0,0
0x70488CcB62C70Ee85C23DaDf8eb626cFc2B83e79,131251.75,1684771200,1700672400,1,2,0,0
0x09dc2843357FbdBEa7695813872c309bD611b560,94879.05,1684771200,1700672400,1,2,0,0
0x098D3B9D61DE50bD85059969D1b302047D0aC73a,11287.5,1684771200,1700672400,1,2,0,0
0xc68769ed177d31e5fc7ebE0834f1C4E8EF9A3aC7,56473.2,1684771200,1700672400,1,2,0,0
0x044eC2C6C6dd9CeAaAd223a2551395ec223A9997,83811.35,1684771200,1700672400,1,2,0,0
0x02F3FE5E132a7C054377E99e58a9c09b11770784,102425.4,1684771200,1700672400,1,2,0,0
0x02f2Bda0308b0480A4e693500A84C168Bc17Cc51,115669.54,1684771200,1700672400,1,2,0,0
0xcC767cC3BcD4226e7Cf94AdAC1b23243aB46f18D,29211,1684771200,1700672400,1,2,0,0
0x654cd96DE7402EA5099bd1196c41e73c38327bae,134039.15,1684771200,1700672400,1,2,0,0
0x0296c913025bd23172eF111a71bf3a941f1D6442,106428,1684771200,1700672400,1,2,0,0
0x0290711FC23E77dd53CC07b68142f86b36009B01,57128.4,1684771200,1700672400,1,2,0,0
0xa8Dd3808A55216F4aE13a725f0F2EdBC13A0Eb2d,98380.1,1684771200,1700672400,1,2,0,0
0x0d42D855554eA53592506Cc53ab8DF50DCA2B8C9,52985.1,1684771200,1700672400,1,2,0,0
0x667D94f38ec8fCfeF070BeFCCd3D8125F63F7526,83902,1684771200,1700672400,1,2,0,0
0x23aBFf7915235166Ac324F09Fa1d9d90B53702D6,109753,1684771200,1700672400,1,2,0,0
0x472f0249938feEAdd3a923c98b5bB6580EE0b6cd,136129,1684771200,1700672400,1,2,0,0
0x81DA405A765dFE0b36a0D00F06A381e274f2FF9f,35053.9,1684771200,1700672400,1,2,0,0
0xcA4ABCb510584695E834BcDE5E1E6401465443E4,8778,1684771200,1700672400,1,2,0,0
0x02D1d34c0338fA53661A1EFe3c3Db5E4C3bE38e4,38613.75,1684771200,1700672400,1,2,0,0
0x20596D350BcC01c997082455F02139Bd29C53eD4,25428.9,1684771200,1700672400,1,2,0,0
0x9373b8982D06b9B959E19845D5121Dbe85bFa407,31345.65,1684771200,1700672400,1,2,0,0
0x4faf0D5152C3f5895C3Fe2dEF82849b1Cc6141aB,23528.4,1684771200,1700672400,1,2,0,0
0x4D0bb3Adc65C58ca44844DAd6B7219f68595bB32,23405.55,1684771200,1700672400,1,2,0,0
0xD8db050016ac01B47e430ECC568A16919853dF54,21727.65,1684771200,1700672400,1,2,0,0
0x9794cb4414Edf677DF71d1d323f6821cB0fd64AC,15050.7,1684771200,1700672400,1,2,0,0
0x2F6bc580413bB7FD590BA992dC33F3F3E9FBc080,40011.3,1684771200,1700672400,1,2,0,0
