beneficiary,managedAmount,startTime,endTime,periods,revocable,releaseStartTime,vestingCliffTime
0xD9459cc85E78e0336aDb349EAbF257Dbaf9d5a2B,6027,1684771200,1700672400,1,2,0,0
0xd7c93759a462e87F45ad483e48836b41603250a7,102216.52,1684771200,1700672400,1,2,0,0
0xfd1eCD12753e10614734d7B0B7bC0d25C2D1091b,99562.75,1684771200,1700672400,1,2,0,0
0x47A4C6e6ADcb15cc8E9b081Cf0c948D3228eEab6,75940.9,1684771200,1700672400,1,2,0,0
0x13e9B3ea5159cA4DcCef9dc2907974027d663703,71638.63,1684771200,1700672400,1,2,0,0
0xA7ed8019bAf210841Ad7bd05082C90E3a26d993E,100254.7,1684771200,1700672400,1,2,0,0
0xd7a4DFe2103D08bc4e26531589Dc774C6e02db5B,130737.25,1684771200,1700672400,1,2,0,0
0xd37050335E8cd79Eb759530035ab20317E82ffed,85772.4,1684771200,1700672400,1,2,0,0
0xD33B9DC0BE9f3292496670a4B6857a74B8fCA0AB,94411.8,1684771200,1700672400,1,2,0,0
0xDf610cac4f59B7Fe823E08db41afd54E091b527A,124167.4,1684771200,1700672400,1,2,0,0
0x08b1D2FF60e2eeAA4e0fEa29ca5643Dae7d66a0c,84475.3,1684771200,1700672400,1,2,0,0
0xdc7DAeF4D0751a9F6EC28b06d6d9475B13Eb0918,65317,1684771200,1700672400,1,2,0,0
0xd114b5934326791859C4964baa458F95C2B3B058,8463,1684771200,1700672400,1,2,0,0
0x72A0298D4C377C6399cC7C33D3C960c18B8508Db,71529.85,1684771200,1700672400,1,2,0,0
0xd0E4Bd7CbbA8B00f9187f5c953C544368bd88A36,99666.7,1684771200,1700672400,1,2,0,0
0xd020196c1De714Fc47B8dfcA85A1bcEFa48edb40,132120.8,1684771200,1700672400,1,2,0,0
0xCFD990b8297E7Ff46f8ACEF32Bec516f4395ac6b,80151.68,1684771200,1700672400,1,2,0,0
0x0eE8E5dFeA4315fE69a4E0fe84f50CbFce8f1021,6174.7,1684771200,1700672400,1,2,0,0
0xCE34E2D460771465ed2632e61fE5C4786c9Ab631,78326.5,1684771200,1700672400,1,2,0,0
0xdd61Da2Bfc53BF7FfD16184D76e389A6A2ab3Fc6,15340.5,1684771200,1700672400,1,2,0,0
0xcC875D818449Da83DEd1E08AD1B130F05dc2C127,151119.15,1684771200,1700672400,1,2,0,0
0xCC749Fbf724Dfea8EB364888F6e98848369a5809,100283.4,1684771200,1700672400,1,2,0,0
0xCBCfea96B68b829FA600B6074755445b55a6E724,111676.6,1684771200,1700672400,1,2,0,0
0x19C7Cacdff3d9a2ba0De0b26afFB1D61576c9091,142972.9,1684771200,1700672400,1,2,0,0
0x61739b1ddCD2780F68F68fEc70855e3dd199cF75,7462,1684771200,1700672400,1,2,0,0
0x1B2c8DaA69f8fF780c0A154fC18629aA0C230a02,103126.1,1684771200,1700672400,1,2,0,0
0xc8102C2354C9e0915e3E3Cb4480E0aFA08EFEf61,88268.6,1684771200,1700672400,1,2,0,0
0xC7C3c9586a10E4B40373F2F2f223b3A3c04CC6c6,37545.9,1684771200,1700672400,1,2,0,0
0xC7A45735797e0941fa264BA31Ad5b1BC72ecDB91,121549.05,1684771200,1700672400,1,2,0,0
0xc77b9A2aA1b2d42c4785086ebceE45e62b4a7972,103766.6,1684771200,1700672400,1,2,0,0
0xD722A5c2965257Dd68eCd31E2Aa12B6a53EF1a9a,37605.4,1684771200,1700672400,1,2,0,0
0x512832e4b2946e255bd02e2031Bb984C69726914,99082.2,1684771200,1700672400,1,2,0,0
0xc748b33892d6043d74be809b92a589F49700B6d7,138225.85,1684771200,1700672400,1,2,0,0
0x7d6770446E72201D56F5ED355434E86202207923,129486.7,1684771200,1700672400,1,2,0,0
0x2C131b125A8E67137C8D4558Df15015DF990487B,62468,1684771200,1700672400,1,2,0,0
0x9A58b7E86A0075ba21B70a48b00CBe48A8bB8BE5,70850.5,1684771200,1700672400,1,2,0,0
0x4e0e65230D499Ab1bB7A35e43E76B28c189676b4,125428.45,1684771200,1700672400,1,2,0,0
0xC0Ec1aF1d5b9eBE623b8Ac569FB571fa3f88344d,3958.5,1684771200,1700672400,1,2,0,0
0x8b41e43f47Eb93A166CF4d995aC02B4870910276,139177.5,1684771200,1700672400,1,2,0,0
0x404E3c2882Aa49779aED08E70DdAFAFa17951C58,34804.7,1684771200,1700672400,1,2,0,0
0xBfccB42335f163e72ECC6a0E2DE545221a0e5CBa,141708.21,1684771200,1700672400,1,2,0,0
0xb8CA929E2Bd96548cABcabC56CFc9A5147cef0ff,122335.85,1684771200,1700672400,1,2,0,0
0xB79A0513E9aa1a990CeA20141822FdC7eb9eC5FA,101022.95,1684771200,1700672400,1,2,0,0
0x6DD8C5252A89b58056Ac0c0BD5aDf446Fd0284D4,138382.3,1684771200,1700672400,1,2,0,0
0x6A9ee69B6781C18164ee9F7C58f1763BcFfC7c51,1911,1684771200,1700672400,1,2,0,0
0xbC18dfC6d6F95101800Be10Eb03Cb2482496f52D,100111.9,1684771200,1700672400,1,2,0,0
0xBBBB360cA6531147cdF36290CBa0a1d4674998F3,36130.5,1684771200,1700672400,1,2,0,0
0xAab132cEa7F2F7d6033AA7e89251c91F5bC5A164,93439.92,1684771200,1700672400,1,2,0,0
0xBAA2Fac30e43031d9d181aB1D45970c1f7Ac1B38,99462.65,1684771200,1700672400,1,2,0,0
